name,focal x,focal y,principal x,principal y,"rot matrix 0,0","rot matrix 0,1","rot matrix 0,2","rot matrix 1,0","rot matrix 1,1","rot matrix 1,2","rot matrix 2,0","rot matrix 2,1","rot matrix 2,2",x_translation,y_translation,z_translation
genim_batch_2_1.png,1654.4842836884595,1837.8573788193569,986.8592415037209,557.8650359329935,0.996872221190389,0.06137883456725098,-0.049783664852100395,-0.011701933332610381,0.9924021894858966,-0.10365724504144407,0.043043057104760724,0.10663270122605235,0.9933663786661554,-31.649828117764287,-8.524205678711981,-8.549802489635706
genim_batch_2_3.png,1654.4842836884595,1837.8573788193569,986.8592415037209,557.8650359329935,0.9997059401728434,0.02122822182814661,-0.011721594650307646,-0.009245119770713045,0.9719121537424265,0.23466323737976172,0.016373843559884815,-0.23438457288348338,0.9720060541176189,14.02491202762838,-7.921175307409986,1.8153287544551098
genim_batch_2_5.png,1654.4842836884595,1837.8573788193569,986.8592415037209,557.8650359329935,0.9849162520960596,-0.17085012830755092,0.027389961926674315,0.14325646967232433,0.9811449946887899,0.09640123595247184,-0.043343687580559336,-0.09035891242388702,0.9949656233722304,11.971314538620428,0.08490047942065893,7.5665499710818
genim_batch_2_6.png,1654.4842836884595,1837.8573788193569,986.8592415037209,557.8650359329935,0.9667056152874236,-0.16599562358090902,-0.19474523440574604,0.36053362011631096,0.9857922599861927,-0.058291430739063434,0.20165446714133545,0.02567241911663322,0.979120218756943,26.395942228309472,-11.719696536548122,-15.67468466414068
genim_batch_2_7.png,1654.4842836884595,1837.8573788193569,986.8592415037209,557.8650359329935,0.9797873510072417,-0.13717389574095643,-0.1456024351906981,0.28087636492789847,0.9858186418758949,-0.11659883995783712,0.1595319120294098,0.09666916601075756,0.9824482894213951,24.85363450665887,5.414520717328558,0.9386605162412053
genim_batch_2_8.png,1654.4842836884595,1837.8573788193569,986.8592415037209,557.8650359329935,0.9521595432351481,0.08624407875523295,0.2931794043003285,-0.381541945350436,0.9926866117385331,0.055743861116041536,-0.286227691538202,-0.08447040756816497,0.9544309607519971,-12.706012249378137,12.752530273981954,5.087415001666651
genim_batch_2_9.png,1654.4842836884595,1837.8573788193569,986.8592415037209,557.8650359329935,0.988749113811374,-0.03034634620129728,0.14647282754645546,-0.1141366344728294,0.9850538494968575,-0.16341678496455445,-0.13932452028968798,0.16955238973147335,0.9756232188618693,40.106379172980226,2.085841077551013,-13.791839213987204
genim_batch_2_10.png,1654.4842836884595,1837.8573788193569,986.8592415037209,557.8650359329935,0.9801007781630238,0.013239406312061481,0.19805853368320103,-0.21015163119232907,0.9930044731521204,0.11241320579102015,-0.19518472578705984,-0.1173321542476068,0.9737227985412719,5.453742020294467,18.12632213086609,11.399758155267318
genim_batch_2_11.png,2047.6312642623825,1026.2469531942997,1064.7728878383464,574.8559741691232,0.9543239414035714,0.06094118455352607,0.2924927125402713,-0.3441457398426989,0.9610522082618225,0.24101598975355512,-0.266412967375396,-0.26956413897306103,0.9253968369267038,37.797761981367714,-1.1124352841533716,-13.641878287388732
genim_batch_2_12.png,2047.6312642623825,1026.2469531942997,1064.7728878383464,574.8559741691232,0.9939253005808779,-0.10954821684946585,-0.010568114794700958,0.12003469588576982,0.9938041496919484,-0.020052124183884114,0.012699310785783239,0.018774989751421355,0.9997430806289185,-39.7553282537223,-13.625526429905081,-3.2170851934466866
genim_batch_2_13.png,2047.6312642623825,1026.2469531942997,1064.7728878383464,574.8559741691232,0.9275540115702026,-0.14835470788693636,0.3429787694126365,-0.17918594559784043,0.9860481743180827,0.1229057037168008,-0.35642722918173725,-0.07549754017024589,0.9312678195482069,-40.497469099763066,4.332780369499458,11.266826050104498
genim_batch_2_14.png,2047.6312642623825,1026.2469531942997,1064.7728878383464,574.8559741691232,0.9994126120937228,-0.015876576346312718,-0.030370464460092218,0.04608305640859522,0.9962121361581372,0.08498537757113074,0.028906148440574982,-0.08549452669475877,0.9959192339178767,14.03544733064301,-4.751588478730797,24.403919987459837
